edad;ingresos;vivienda;tiempo trabajado;motivo;scoring;cantidad;tipo de interes;solvencia;ratio endeudamiento;impagos;historial crediticio
25;41412;alquiler;;medico;B;7600;11.12;0;0.18;no;4
25;45000;alquiler;2;personal;C;11100;13.11;0;0.25;no;2
21;19968;alquiler;4;estudios;C;5000;;1;0.25;no;2
24;42000;hipoteca;8;viaje;B;22250;11.11;0;0.53;no;2
21;12000;pagada;0;estudios;C;4200;13.48;1;0.35;no;4
22;60000;hipoteca;1;personal;C;7500;11.66;0;0.13;no;4
26;80004;hipoteca;7;personal;C;7500;15.23;1;0.09;no;4
24;42000;hipoteca;5;personal;A;19200;7.9;0;0.46;no;4
24;105804;hipoteca;8;estudios;A;15000;7.49;0;0.14;no;2
22;40000;hipoteca;6;deuda;A;4750;;0;0.12;no;3
23;45000;alquiler;2;personal;B;11200;10.59;0;0.25;no;4
24;52800;alquiler;8;personal;A;9000;7.49;0;0.17;no;4
22;68000;hipoteca;6;estudios;A;3500;6.39;0;0.05;no;4
26;58000;hipoteca;2;medico;A;3000;6.92;0;0.05;no;2
23;39600;hipoteca;8;medico;A;8250;9.32;0;0.21;no;3
22;40000;alquiler;2;deuda;B;7000;11.99;0;0.17;no;3
24;72000;hipoteca;8;deuda;A;8000;7.88;0;0.11;no;3
24;72000;alquiler;4;estudios;B;15000;10.99;0;0.21;no;2
23;90000;hipoteca;6;estudios;A;12000;;0;0.13;no;3
24;51000;hipoteca;4;estudios;A;8500;8.94;0;0.17;no;4
26;136000;alquiler;2;reforma;C;12000;14.72;0;0.09;si;3
22;50000;alquiler;6;estudios;A;10000;7.88;0;0.2;no;4
23;52360;hipoteca;;personal;D;15000;16.49;0;0.29;si;2
23;60000;hipoteca;6;personal;A;7000;6.54;0;0.12;no;2
25;50000;hipoteca;4;deuda;A;6000;6.76;0;0.12;no;2
25;36000;hipoteca;3;reforma;C;7000;12.73;0;0.19;no;4
22;47800;hipoteca;5;personal;C;1500;13.43;0;0.03;si;4
25;61959;alquiler;9;estudios;C;25000;12.73;1;0.4;si;4
25;49000;alquiler;2;estudios;A;7750;9.63;0;0.16;no;2
24;64000;hipoteca;2;deuda;D;12000;17.56;1;0.19;si;4
21;59000;hipoteca;5;estudios;B;5000;9.99;1;0.08;no;3
21;24000;pagada;2;personal;B;7000;11.86;0;0.29;no;3
26;64000;hipoteca;9;deuda;D;8000;12.17;1;0.13;no;2
26;90000;hipoteca;3;estudios;C;3200;13.22;0;0.04;no;4
22;54000;alquiler;6;viaje;A;12000;8.49;0;0.22;no;4
25;60000;alquiler;0;deuda;B;7000;9.25;0;0.12;no;4
26;170000;hipoteca;0;viaje;B;20000;10.37;0;0.12;no;4
24;33600;hipoteca;3;personal;A;2500;8.9;0;0.07;no;3
26;110000;hipoteca;1;estudios;B;5000;12.69;0;0.05;no;3
22;22800;hipoteca;0;estudios;A;3000;8.94;0;0.13;no;4
24;60000;hipoteca;5;viaje;A;14000;7.51;0;0.23;no;4
23;40000;alquiler;3;estudios;B;8000;11.49;0;0.2;no;2
22;34800;alquiler;7;viaje;D;9600;19.16;1;0.28;si;4
22;30000;alquiler;1;deuda;C;15000;15.27;1;0.5;no;4
25;150000;hipoteca;9;reforma;B;25000;10.37;0;0.17;no;2
21;30000;alquiler;5;personal;B;10000;11.99;1;0.33;no;3
23;86500;hipoteca;7;personal;A;14000;7.29;0;0.16;no;3
23;62000;hipoteca;7;medico;B;6400;10.08;0;0.1;no;3
23;32535;alquiler;6;deuda;B;4000;;0;0.12;no;2
26;122000;hipoteca;4;deuda;C;4800;;0;0.04;si;2
23;40000;hipoteca;2;deuda;B;2000;10.99;0;0.05;no;4
23;160000;hipoteca;5;viaje;A;35000;7.66;0;0.22;no;3
22;62900;hipoteca;1;medico;D;25000;14.38;1;0.34;no;2
26;67000;hipoteca;10;reforma;B;10000;12.21;0;0.15;no;3
22;38400;pagada;5;estudios;C;10000;13.99;0;0.26;no;4
23;58800;alquiler;7;estudios;B;3000;10.36;1;0.05;no;3
22;100000;alquiler;3;deuda;A;1200;8.59;0;0.01;no;4
26;32000;alquiler;1;viaje;C;7500;13.79;0;0.23;no;3
23;84000;alquiler;0;deuda;C;15000;11.34;0;0.18;si;4
23;85272;alquiler;7;estudios;B;5000;11.11;0;0.06;no;2
23;28000;alquiler;0;viaje;C;5000;11.78;0;0.18;no;3
24;60000;pagada;9;reforma;B;15000;11.83;0;0.25;no;3
24;33996;alquiler;1;viaje;C;7000;13.16;1;0.21;no;4
22;52000;hipoteca;6;personal;D;10000;13.87;1;0.19;si;4
23;13000;alquiler;3;reforma;D;2800;15.21;1;0.22;no;2
22;39900;alquiler;4;estudios;B;19000;12.18;1;0.48;no;2
22;48500;alquiler;1;viaje;B;20000;11.36;1;0.41;no;2
24;27600;pagada;8;personal;A;7000;7.9;0;0.25;no;2
25;168000;hipoteca;2;deuda;B;35000;10.65;0;0.21;no;4
23;44496;hipoteca;2;estudios;A;3500;;0;0.08;no;4
25;47000;pagada;9;viaje;A;4000;6.62;0;0.09;no;2
21;26000;alquiler;5;deuda;A;6000;7.49;0;0.23;no;2
26;51996;hipoteca;2;deuda;D;6500;15.68;1;0.13;no;3
23;29000;pagada;;estudios;D;10000;18.62;1;0.34;no;4
22;107004;hipoteca;2;viaje;A;10000;7.29;0;0.09;no;4
25;60000;hipoteca;1;viaje;A;5000;7.29;0;0.08;no;3
23;58500;hipoteca;6;deuda;A;4000;8;0;0.07;no;3
22;32000;alquiler;1;estudios;D;5400;16.29;1;0.17;si;2
23;114000;hipoteca;7;estudios;C;8000;12.68;0;0.07;si;3
21;40000;hipoteca;5;personal;A;5000;6.62;0;0.13;no;2
24;86000;hipoteca;0;personal;B;20000;10.99;1;0.23;no;3
24;30000;alquiler;2;viaje;A;3000;7.49;0;0.1;no;3
24;40000;alquiler;5;personal;B;10000;11.99;0;0.25;no;4
25;38400;hipoteca;9;estudios;B;12000;10.38;0;0.31;no;3
26;37500;alquiler;3;viaje;D;10000;14.91;0;0.27;si;2
23;75000;alquiler;4;viaje;A;5000;7.49;0;0.07;no;4
25;32500;hipoteca;3;estudios;A;12500;7.9;0;0.38;no;2
24;65000;hipoteca;8;estudios;A;3300;7.51;0;0.05;no;2
25;150000;hipoteca;9;viaje;A;8200;5.79;0;0.05;no;2
21;60000;alquiler;2;viaje;A;5000;8.49;0;0.08;no;2
23;35000;hipoteca;7;viaje;A;2100;5.42;0;0.06;no;2
24;60000;alquiler;4;personal;B;12500;11.49;0;0.21;no;3
26;88000;alquiler;10;personal;B;10000;12.69;0;0.11;no;4
23;45600;alquiler;4;personal;C;5000;14.22;0;0.11;si;4
25;122000;hipoteca;9;personal;C;20000;13.23;0;0.16;no;4
25;50000;pagada;9;personal;D;9175;19.42;0;0.18;no;4
23;71000;alquiler;7;personal;A;11300;7.49;0;0.16;no;3
24;16000;alquiler;2;estudios;D;4200;;1;0.26;no;2
23;39292;hipoteca;3;medico;A;3250;;1;0.08;no;3
24;24000;alquiler;5;medico;C;5500;14.27;0;0.23;no;2
23;65000;alquiler;0;medico;A;6000;9.63;0;0.09;no;3
26;85000;hipoteca;3;estudios;D;10000;14.09;0;0.12;no;2
23;34800;alquiler;0;reforma;B;7000;11.99;1;0.2;no;3
21;36000;hipoteca;5;medico;B;1000;12.42;0;0.03;no;2
24;40000;alquiler;1;viaje;B;3825;10;0;0.1;no;3
22;42000;pagada;0;estudios;C;12000;;0;0.29;no;3
25;40000;hipoteca;9;medico;C;3500;13.49;0;0.09;si;3
21;18000;alquiler;2;reforma;C;5800;14.72;1;0.32;si;2
25;85000;hipoteca;7;deuda;C;12000;14.65;0;0.14;no;2
25;84000;alquiler;1;viaje;D;8000;16.45;1;0.1;si;4
25;21500;alquiler;2;medico;C;7500;11.34;1;0.35;si;3
23;58000;alquiler;1;estudios;B;12800;12.42;0;0.22;no;4
23;28800;hipoteca;6;medico;B;5000;11.99;0;0.17;no;4
22;30000;hipoteca;6;estudios;D;6600;14.42;0;0.22;no;4
23;78000;hipoteca;1;deuda;C;8000;12.87;1;0.1;si;3
22;137004;hipoteca;3;deuda;A;10000;5.79;0;0.07;no;4
25;42000;alquiler;3;estudios;C;10000;13.8;1;0.24;no;2
22;165000;hipoteca;5;viaje;D;24000;15.62;0;0.15;si;2
25;45000;alquiler;0;estudios;B;5000;10.74;0;0.11;no;4
24;38400;alquiler;4;viaje;A;4000;7.29;0;0.1;no;3
26;40000;alquiler;0;medico;C;1800;13.23;0;0.04;si;2
24;70000;pagada;;estudios;A;6000;5.42;0;0.09;no;2
24;72000;hipoteca;8;estudios;C;14000;14.65;1;0.19;no;4
22;83000;pagada;6;estudios;D;25000;15.95;0;0.3;no;2
23;42000;alquiler;7;deuda;B;15000;11.83;1;0.36;no;2
26;60000;alquiler;0;viaje;A;24000;7.9;1;0.4;no;2
22;90000;hipoteca;6;medico;B;6400;9.88;0;0.07;no;3
25;47000;alquiler;1;viaje;A;8500;8.9;0;0.18;no;4
23;29120;pagada;0;medico;A;6400;8.94;0;0.22;no;4
25;79000;hipoteca;9;medico;A;10000;5.79;0;0.13;no;3
22;69996;pagada;2;viaje;C;8000;12.84;0;0.11;no;3
23;95000;hipoteca;7;estudios;A;35000;7.9;0;0.37;no;2
24;37000;alquiler;3;viaje;B;5500;9.2;0;0.15;no;3
23;70000;alquiler;3;estudios;A;12000;7.9;0;0.17;no;2
25;123144;alquiler;2;viaje;B;12000;10.75;0;0.1;no;2
25;82000;alquiler;5;reforma;C;6000;;0;0.07;no;3
25;115000;hipoteca;9;viaje;C;19000;13.49;0;0.17;si;4
21;52000;alquiler;5;personal;B;1500;11.99;0;0.03;no;2
26;42000;hipoteca;0;estudios;B;4500;11.48;0;0.11;no;3
23;95000;hipoteca;1;estudios;C;19800;13.22;1;0.21;si;4
23;70000;alquiler;8;viaje;A;6725;6.62;0;0.1;no;2
22;70000;pagada;6;personal;B;12000;12.53;0;0.17;no;4
22;85000;hipoteca;4;medico;A;12000;6.91;0;0.14;no;3
24;70000;hipoteca;2;personal;C;6000;15.23;0;0.09;si;2
22;107000;hipoteca;6;deuda;D;35000;16.49;1;0.33;si;3
22;45000;alquiler;0;viaje;B;9000;11.48;0;0.2;no;4
25;38496;hipoteca;7;reforma;A;8000;6.03;0;0.21;no;3
26;120000;hipoteca;0;deuda;A;6000;;0;0.05;no;2
22;45000;alquiler;0;estudios;C;4000;;0;0.09;si;3
23;66661;hipoteca;7;personal;B;1500;11.49;0;0.02;no;2
23;200000;hipoteca;0;estudios;A;5000;7.43;0;0.03;no;2
26;32000;alquiler;3;deuda;A;5000;6.03;0;0.16;no;2
22;34000;alquiler;1;viaje;C;6500;13.22;1;0.19;no;4
25;36000;pagada;10;medico;B;11200;9.76;0;0.31;no;2
25;32000;alquiler;2;medico;D;8575;15.62;1;0.27;no;2
26;59000;alquiler;2;personal;B;8500;11.83;0;0.14;no;4
22;78700;alquiler;6;viaje;C;14000;13.48;0;0.18;si;3
22;38000;hipoteca;6;deuda;A;4500;5.79;0;0.12;no;3
26;50200;alquiler;1;estudios;A;9000;7.66;0;0.18;no;3
26;86000;alquiler;4;viaje;C;10000;13.49;0;0.12;no;4
24;84000;alquiler;1;medico;A;12000;6.91;0;0.14;no;2
23;48000;hipoteca;7;estudios;A;14125;;0;0.29;no;3
23;63402;alquiler;3;viaje;C;6000;13.22;0;0.09;si;2
25;100000;alquiler;3;estudios;B;12000;9.91;0;0.12;no;2
22;69000;hipoteca;6;personal;C;7800;12.41;0;0.11;no;4
23;120000;hipoteca;;personal;A;10000;;0;0.08;no;2
21;30000;hipoteca;6;medico;A;3000;5.99;0;0.1;no;3
25;60000;alquiler;0;deuda;A;1200;7.66;0;0.02;no;3
26;44000;alquiler;5;medico;C;4600;13.99;1;0.1;no;3
23;42000;hipoteca;7;viaje;C;12000;15.23;0;0.29;si;3
25;45996;alquiler;3;deuda;C;11500;12.53;0;0.25;si;3
24;37000;hipoteca;8;medico;B;10000;10.99;0;0.27;no;3
24;20856;pagada;;personal;B;10000;10.59;0;0.48;no;3
26;36996;alquiler;8;medico;C;9600;11.97;0;0.26;si;2
22;89800;hipoteca;6;viaje;B;20000;12.53;0;0.22;no;3
26;64800;hipoteca;5;estudios;B;2000;11.99;0;0.03;no;3
24;60000;hipoteca;8;deuda;C;21000;;0;0.35;si;3
23;120000;hipoteca;7;viaje;C;6000;13.06;0;0.05;si;3
25;21000;alquiler;0;viaje;B;5175;12.53;0;0.25;no;4
26;60000;hipoteca;10;medico;A;12500;6.92;0;0.21;no;3
24;130000;pagada;8;viaje;B;22800;;0;0.18;no;2
23;115000;hipoteca;7;estudios;C;10000;14.27;0;0.09;si;2
23;45000;alquiler;2;viaje;B;14500;10.36;1;0.32;no;4
22;75600;hipoteca;3;estudios;A;10000;;0;0.13;no;4
21;35000;pagada;5;viaje;C;6500;13.43;0;0.19;no;4
22;41000;hipoteca;6;reforma;A;7000;7.9;1;0.17;no;2
26;75000;hipoteca;9;medico;C;4000;12.99;0;0.05;si;2
24;50000;alquiler;0;viaje;B;7200;11.71;0;0.14;no;2
23;20664;alquiler;4;estudios;C;4550;13.72;0;0.22;si;3
25;61000;pagada;2;personal;C;15000;14.65;0;0.25;no;2
26;77368;alquiler;1;viaje;B;15000;10;0;0.19;no;3
26;74000;hipoteca;10;estudios;B;4475;9.99;0;0.06;no;2
23;72000;alquiler;5;deuda;D;3000;16.89;1;0.04;si;4
24;54400;alquiler;4;medico;B;2500;11.14;1;0.04;no;2
25;19200;alquiler;3;medico;B;5000;10.99;1;0.26;no;2
25;35364;alquiler;0;viaje;A;10000;9.32;0;0.28;no;4
23;26400;alquiler;7;estudios;A;3800;7.9;0;0.14;no;2
26;35000;hipoteca;10;medico;A;6000;7.51;0;0.17;no;3
22;55000;hipoteca;7;medico;B;13500;9.67;0;0.25;no;4
23;51000;hipoteca;6;deuda;D;17500;14.09;1;0.34;si;2
26;59000;alquiler;2;personal;D;18000;16;1;0.31;si;2
25;154000;hipoteca;4;personal;A;12225;7.49;0;0.08;no;4
23;24000;alquiler;1;viaje;B;14075;;1;0.59;no;4
24;200000;alquiler;8;viaje;B;12000;12.69;0;0.06;no;2
24;25344;hipoteca;5;medico;D;4000;16.49;1;0.16;si;3
21;192000;hipoteca;0;estudios;A;20000;6.54;0;0.1;no;2
25;175000;alquiler;4;reforma;D;10000;15.05;0;0.06;no;3
24;40000;alquiler;0;medico;B;3600;10.59;0;0.09;no;4
23;140000;alquiler;7;viaje;A;9000;7.14;0;0.06;no;2
23;58650;hipoteca;7;medico;A;5000;8.59;1;0.07;no;4
23;60000;alquiler;8;viaje;B;3600;9.99;0;0.06;no;3
23;61498;hipoteca;5;medico;B;5000;11.36;0;0.08;no;3
21;30000;alquiler;0;medico;B;1000;10.99;0;0.03;no;2
24;133000;alquiler;5;reforma;B;17400;11.71;0;0.13;no;3
23;52000;alquiler;5;estudios;C;8000;13.22;0;0.15;si;4
23;90000;hipoteca;1;estudios;B;12000;12.18;0;0.13;no;4
21;15000;alquiler;4;viaje;D;2200;;0;0.15;no;4
23;48500;alquiler;5;medico;A;3850;8.49;0;0.08;no;2
21;26400;alquiler;5;personal;C;4750;12.23;0;0.18;no;3
26;80000;hipoteca;10;reforma;D;15000;16.07;0;0.19;si;2
26;60000;hipoteca;7;deuda;A;16000;7.9;0;0.27;no;3
21;68004;hipoteca;5;deuda;B;16000;11.26;0;0.24;no;3
22;23000;alquiler;6;medico;C;4850;14.27;0;0.21;si;3
23;36000;alquiler;3;estudios;B;7000;9.99;0;0.19;no;3
23;90000;alquiler;4;deuda;C;13000;12.73;0;0.14;no;2
22;24605;pagada;3;estudios;C;10000;;0;0.41;no;4
24;75000;alquiler;2;viaje;B;2000;9.99;0;0.03;no;4
26;140000;hipoteca;10;viaje;B;24250;12.53;0;0.17;no;4
23;28000;pagada;1;estudios;C;7500;;0;0.27;no;4
23;24000;alquiler;2;medico;B;2800;11.49;1;0.12;no;3
25;83004;hipoteca;9;deuda;A;5000;6.76;0;0.06;no;3
24;75000;alquiler;0;estudios;A;12000;6.62;0;0.16;no;3
22;48000;hipoteca;7;estudios;B;6500;10.62;0;0.14;no;2
25;19000;pagada;3;viaje;A;4000;7.4;1;0.21;no;4
22;18000;alquiler;0;personal;B;3600;;1;0.2;no;2
22;42000;hipoteca;;deuda;A;3200;7.9;1;0.08;no;3
24;127000;hipoteca;3;reforma;D;12000;15.05;0;0.09;si;3
25;34800;alquiler;9;medico;D;5600;16.77;1;0.16;no;4
21;14400;alquiler;2;personal;D;1825;15.62;1;0.13;si;2
21;68000;alquiler;3;medico;C;3000;11.78;0;0.04;si;4
24;28800;alquiler;5;personal;A;8000;;0;0.28;no;3
25;100000;hipoteca;9;estudios;A;12000;8.94;0;0.12;no;4
21;24000;alquiler;;medico;C;10000;13.48;1;0.42;no;2
25;50004;alquiler;3;personal;D;12000;15.31;0;0.24;si;3
23;116000;alquiler;7;estudios;A;11000;8.94;0;0.09;no;2
26;48000;alquiler;5;deuda;D;25000;18.43;1;0.52;no;3
23;80000;hipoteca;7;medico;A;10000;7.74;0;0.13;no;2
22;27000;alquiler;3;deuda;A;2800;7.51;1;0.1;no;3
26;22406;alquiler;5;reforma;A;2500;6.76;1;0.11;no;2
23;57700;hipoteca;7;personal;B;3500;10.65;0;0.06;no;2
22;30000;alquiler;;personal;D;6400;15.99;1;0.21;no;4
23;30000;hipoteca;4;medico;D;4000;16.32;1;0.13;no;2
22;24449;pagada;2;viaje;B;1800;11.89;0;0.07;no;4
23;62471;hipoteca;;personal;A;12000;6.91;0;0.19;no;4
22;69528;alquiler;6;viaje;C;6000;12.99;0;0.09;no;3
22;36000;alquiler;1;viaje;A;6000;7.51;0;0.17;no;4
25;48000;alquiler;1;estudios;A;3000;9.32;1;0.06;no;4
25;60000;hipoteca;2;estudios;B;10000;12.21;0;0.17;no;3
25;64000;alquiler;7;estudios;D;8000;15.28;1;0.13;no;4
25;34000;hipoteca;9;medico;A;2000;7.66;1;0.06;no;4
21;24000;alquiler;5;viaje;B;2000;11.14;0;0.08;no;4
22;24000;pagada;1;estudios;C;6000;12.68;0;0.25;no;4
22;32000;alquiler;7;medico;C;14000;12.23;1;0.44;no;3
25;22000;pagada;0;personal;D;7500;;0;0.34;no;3
23;45000;alquiler;4;estudios;C;4800;13.98;0;0.11;no;3
24;95000;alquiler;8;estudios;A;6500;8.49;0;0.07;no;4
22;50000;alquiler;1;viaje;A;7500;8.32;0;0.15;no;2
22;42996;alquiler;3;personal;C;4800;11.03;0;0.11;si;4
23;19250;alquiler;1;reforma;D;6250;16.82;1;0.32;no;2
23;44400;alquiler;0;viaje;B;1500;11.63;0;0.03;no;4
26;53000;hipoteca;9;viaje;A;8000;7.88;0;0.15;no;3
25;68000;alquiler;1;estudios;C;10000;14.26;0;0.15;si;2
23;70560;alquiler;1;viaje;A;9600;7.9;0;0.14;no;4
24;37200;alquiler;8;deuda;A;7200;7.9;0;0.19;no;4
25;39000;alquiler;6;estudios;D;16000;15.65;1;0.41;no;2
23;49000;hipoteca;7;deuda;A;2400;7.66;0;0.05;no;3
23;90000;hipoteca;5;deuda;B;6000;11.89;0;0.07;no;4
24;98000;hipoteca;0;deuda;D;13200;15.28;1;0.13;si;3
24;102000;hipoteca;6;viaje;B;9800;10.36;0;0.1;no;4
22;26400;hipoteca;2;viaje;B;4400;11.49;0;0.17;no;3
24;70000;alquiler;2;estudios;B;13000;10;0;0.19;no;2
26;53826;hipoteca;10;reforma;C;8500;14.79;1;0.16;no;2
23;120000;hipoteca;5;viaje;B;6000;9.99;0;0.05;no;3
22;49000;hipoteca;6;viaje;A;2400;5.79;0;0.05;no;3
25;19200;alquiler;5;reforma;B;4000;;1;0.21;no;3
24;96000;alquiler;6;viaje;B;7000;9.91;0;0.07;no;3
25;31000;alquiler;2;deuda;A;1800;8.32;0;0.06;no;2
24;100000;alquiler;6;viaje;A;11000;5.42;0;0.11;no;2
23;40000;alquiler;1;viaje;B;15000;11.71;1;0.38;no;3
23;70000;hipoteca;5;personal;B;20000;12.21;0;0.29;no;2
23;100000;hipoteca;7;personal;B;10000;10.59;0;0.1;no;4
23;78300;hipoteca;0;personal;D;15000;16.82;0;0.19;si;3
26;45000;alquiler;3;medico;A;6000;7.49;0;0.13;no;3
24;85000;hipoteca;2;estudios;C;7500;13.99;0;0.09;si;4
26;45000;hipoteca;9;personal;D;10000;16.89;0;0.22;no;3
22;36000;alquiler;1;estudios;C;5000;12.68;1;0.14;no;4
25;109000;hipoteca;5;personal;B;15000;10.25;0;0.14;no;2
22;36000;alquiler;6;estudios;B;4000;;0;0.11;no;2
26;31836;alquiler;1;estudios;C;6400;14.35;0;0.2;no;4
22;54000;alquiler;2;medico;D;7000;14.96;1;0.13;si;2
23;73426;hipoteca;0;deuda;C;7500;;0;0.1;si;2
24;66300;alquiler;4;medico;D;30000;;1;0.38;no;3
25;49963;hipoteca;9;medico;B;2100;11.49;1;0.04;no;3
22;60350;alquiler;1;medico;D;25000;15.95;1;0.35;no;4
22;60000;hipoteca;6;estudios;A;11200;5.79;0;0.19;no;4
25;50000;hipoteca;0;viaje;A;2600;6.03;0;0.05;no;3
24;60000;hipoteca;0;deuda;B;8500;10.59;0;0.14;no;4
24;95000;hipoteca;7;deuda;B;15000;12.69;0;0.16;no;3
22;60000;hipoteca;6;medico;A;6125;6.17;0;0.1;no;2
24;75000;alquiler;4;viaje;A;10000;6.62;0;0.13;no;2
22;75000;hipoteca;4;viaje;A;9000;6.99;0;0.12;no;3
22;37000;alquiler;;deuda;B;10000;;0;0.27;no;2
24;54000;alquiler;6;deuda;A;5500;8.07;0;0.1;no;3
25;102000;hipoteca;4;medico;B;25000;10.99;1;0.21;no;2
22;61000;hipoteca;6;medico;C;12000;13.49;0;0.2;no;4
23;44000;hipoteca;0;viaje;A;5500;6.17;0;0.13;no;4
25;105000;hipoteca;6;viaje;D;6500;13.87;0;0.06;si;3
22;72000;pagada;1;viaje;B;15000;10.25;0;0.21;no;4
24;30000;alquiler;8;medico;B;8000;9.25;0;0.27;no;2
24;29000;alquiler;4;medico;D;14400;15.7;1;0.5;no;4
23;21360;alquiler;0;medico;A;7500;7.14;1;0.35;no;4
26;36000;alquiler;;medico;A;5400;8.9;0;0.15;no;4
25;75600;hipoteca;2;deuda;A;14500;9.63;0;0.19;no;3
26;108000;alquiler;2;personal;D;25000;15.05;1;0.23;no;2
25;49600;alquiler;9;medico;A;12000;7.14;0;0.24;no;3
26;52000;hipoteca;6;personal;B;3300;10.99;0;0.06;no;2
23;43949;alquiler;7;medico;B;3000;11.49;0;0.07;no;2
26;40000;alquiler;2;medico;A;12000;7.51;0;0.3;no;2
24;60000;alquiler;4;estudios;A;12000;8.9;0;0.2;no;3
26;50000;hipoteca;0;estudios;A;10000;7.74;0;0.2;no;2
23;38004;alquiler;2;estudios;A;4500;7.88;0;0.12;no;3
23;70000;alquiler;1;medico;B;17000;8.88;0;0.24;no;4
22;48000;hipoteca;6;medico;A;5000;7.88;0;0.1;no;2
23;24000;alquiler;1;viaje;B;5500;10.99;0;0.23;no;4
23;60000;hipoteca;8;deuda;B;10000;;0;0.17;no;3
22;34500;alquiler;2;deuda;D;5000;16.89;1;0.14;si;2
24;120000;hipoteca;0;personal;A;16000;9.63;0;0.13;no;2
24;80400;hipoteca;5;personal;A;12000;5.79;0;0.15;no;2
25;27600;alquiler;;reforma;B;3500;10.99;1;0.13;no;4
23;50000;hipoteca;7;deuda;D;13750;18.43;1;0.28;no;3
22;35000;alquiler;1;estudios;C;2400;;0;0.07;si;4
23;126000;alquiler;0;medico;C;8000;13.23;0;0.06;no;2
21;20004;alquiler;2;deuda;B;3000;10.37;0;0.15;no;4
22;160000;alquiler;6;personal;A;20000;7.49;0;0.13;no;3
22;46000;alquiler;3;personal;B;12000;11.71;0;0.26;no;4
26;40000;pagada;0;estudios;B;15000;9.64;0;0.38;no;4
25;40000;alquiler;9;estudios;D;5600;14.61;0;0.14;no;2
23;75800;alquiler;0;estudios;A;7000;6.54;0;0.09;no;4
22;43000;alquiler;5;viaje;B;2400;10.99;0;0.06;no;3
25;55000;alquiler;0;deuda;B;6000;10.65;0;0.11;no;2
26;60000;alquiler;0;viaje;A;5000;7.14;0;0.08;no;2
25;30000;alquiler;9;viaje;D;9000;17.58;0;0.3;no;2
22;52000;alquiler;1;medico;A;5000;6.99;0;0.1;no;2
22;100000;hipoteca;6;estudios;B;3000;11.49;0;0.03;no;4
25;90000;hipoteca;9;viaje;A;20000;6.54;0;0.22;no;3
24;46500;alquiler;2;viaje;C;8000;15.23;1;0.17;no;2
25;145000;hipoteca;3;deuda;B;25000;11.36;0;0.17;no;3
25;60000;alquiler;3;personal;A;17000;6.91;0;0.28;no;2
21;200000;hipoteca;5;estudios;C;16000;14.65;0;0.08;no;2
25;79000;hipoteca;0;personal;A;9000;6.76;0;0.11;no;4
24;120000;hipoteca;1;estudios;D;25000;13.99;0;0.21;no;4
24;47000;alquiler;8;viaje;A;7000;6.62;0;0.15;no;4
26;50000;alquiler;0;reforma;B;13000;;0;0.26;no;4
22;37200;alquiler;6;medico;B;10000;;1;0.27;no;3
23;47000;hipoteca;7;estudios;C;13850;12.68;0;0.29;si;2
24;72000;alquiler;8;medico;A;14000;7.9;0;0.19;no;2
23;45000;hipoteca;4;viaje;C;8650;14.27;0;0.19;no;3
25;61200;hipoteca;1;personal;A;5650;7.66;0;0.09;no;2
25;34000;hipoteca;1;deuda;B;10000;11.26;0;0.29;no;3
23;22800;alquiler;5;deuda;A;1775;6.99;0;0.08;no;2
23;28000;alquiler;0;medico;A;6000;9.63;0;0.21;no;4
24;45000;alquiler;0;estudios;D;4000;15.99;1;0.09;si;3
24;44000;hipoteca;2;deuda;D;25000;15.58;1;0.57;si;3
21;40800;alquiler;3;medico;D;12000;15.21;1;0.29;no;2
26;75000;hipoteca;4;estudios;A;12000;6.92;0;0.16;no;4
23;33195;alquiler;5;medico;B;1800;11.99;0;0.05;no;3
26;90000;alquiler;0;personal;B;5525;11.36;0;0.06;no;4
25;24996;alquiler;3;deuda;C;7500;12.98;0;0.3;no;2
23;21000;pagada;;viaje;C;3825;14.65;0;0.18;no;4
23;74800;alquiler;1;medico;D;20000;17.04;1;0.23;si;3
23;168600;alquiler;3;medico;B;20000;11.58;0;0.12;no;4
24;43000;hipoteca;8;deuda;D;10000;16.89;1;0.23;no;4
25;28128;alquiler;2;viaje;D;7500;15.33;1;0.27;no;3
24;64151;alquiler;0;estudios;B;5000;11.86;0;0.08;no;4
24;44000;alquiler;0;personal;A;2000;8;1;0.05;no;3
22;105500;alquiler;6;estudios;B;6000;11.99;0;0.06;no;4
23;90096;hipoteca;0;estudios;C;10150;11.97;0;0.11;no;3
25;306000;alquiler;2;personal;C;24250;13.85;0;0.08;no;4
23;49000;hipoteca;7;deuda;D;5000;15.21;1;0.1;si;3
23;91000;hipoteca;3;estudios;B;12000;;0;0.13;no;4
26;53000;alquiler;4;viaje;B;6800;9.91;0;0.13;no;3
25;49200;hipoteca;2;estudios;B;6000;10;0;0.12;no;4
23;38000;hipoteca;5;medico;A;5400;7.9;0;0.14;no;4
22;54000;alquiler;5;reforma;D;3200;16.49;1;0.06;no;2
23;75000;alquiler;1;medico;A;6000;6.03;0;0.08;no;3
26;120000;alquiler;10;deuda;B;6000;9.88;0;0.05;no;4
23;100000;hipoteca;0;estudios;A;11000;8.49;0;0.11;no;3
23;106000;hipoteca;7;estudios;A;10000;7.14;0;0.09;no;3
24;57000;hipoteca;0;deuda;B;2400;12.69;0;0.04;no;4
24;33321;pagada;4;viaje;C;12250;13.11;0;0.37;si;4
21;28800;alquiler;5;deuda;B;8000;9.88;0;0.28;no;2
